,node,strategy,action_vector,neighbors,degree,target,avail_letters,letters_needed,global_time,action_number,action,action_success,words_formed_bool_local,words_formed_local,possible_words,prop_formed_local,words_formed_global,prop_formed_global,node_count
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 's', 'g']",['a' 'n'],466,94,pass,True,0,0,579,0.0,21,0.03626943005181347,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'j', 'k', 's', 'u', 'b', 'i']",['n'],467,94,think,True,0,8,579,0.013816925734024179,21,0.03626943005181347,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u', 'i']",[],468,94,think,True,0,5,579,0.008635578583765112,21,0.03626943005181347,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'm', 'j', 'l', 'b']",['p'],469,94,pass,True,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],470,94,steal,False,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 's', 'g', 'p']",['a' 'n'],471,95,pass,True,0,0,579,0.0,21,0.03626943005181347,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'j', 'k', 's', 'u', 'b', 'i']",['n'],472,95,think,True,0,8,579,0.013816925734024179,21,0.03626943005181347,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u', 'i']",[],473,95,think,True,0,5,579,0.008635578583765112,21,0.03626943005181347,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'm', 'p', 'j', 'l', 'b', 'i']",[],474,95,steal,True,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],475,95,steal,False,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 's', 'g']",['a' 'n'],476,96,think,True,0,0,579,0.0,21,0.03626943005181347,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'k', 's', 'u', 'b', 'i']",[],477,96,steal,True,0,8,579,0.013816925734024179,21,0.03626943005181347,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u', 'i']",[],478,96,steal,False,0,5,579,0.008635578583765112,21,0.03626943005181347,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'm', 'p', 'j', 'l', 'b', 'i']",[],479,96,steal,False,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],480,96,steal,False,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 's', 'g']",['n'],481,97,steal,True,0,0,579,0.0,21,0.03626943005181347,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'k', 's', 'u', 'b', 'i']",[],482,97,pass,True,0,8,579,0.013816925734024179,21,0.03626943005181347,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'o', 'j', 'u', 'i', 'f']",['k'],483,97,pass,True,0,5,579,0.008635578583765112,21,0.03626943005181347,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'm', 'p', 'j', 'l', 'b', 'i']",[],484,97,think,True,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'p', 'f', 'a', 'j']",[],485,97,think,True,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 's', 'g', 'k']",['n'],486,98,think,True,0,0,579,0.0,21,0.03626943005181347,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'k', 's', 'u', 'b', 'i']",[],487,98,think,True,0,8,579,0.013816925734024179,21,0.03626943005181347,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u', 'i', 'f']",[],488,98,steal,True,0,5,579,0.008635578583765112,21,0.03626943005181347,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'm', 'p', 'j', 'l', 'b', 'i']",[],489,98,think,True,0,4,579,0.0069084628670120895,21,0.03626943005181347,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j']",[],490,98,form,True,1,5,578,0.00865051903114187,22,0.03806228373702422,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 's', 'g']",['n'],491,99,pass,True,0,0,578,0.0,22,0.03806228373702422,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'k', 's', 'u', 'b', 'i']",[],492,99,pass,True,0,8,578,0.01384083044982699,22,0.03806228373702422,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,blank,"['b', 'm', 'h', 'n', 'g', 'l', 'a', 'k', 'o', 'j', 'u', 'i', 'f']",[],493,99,steal,False,0,5,578,0.00865051903114187,22,0.03806228373702422,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'm', 'p', 'j', 'l', 'b', 'i']",[],494,99,think,True,0,4,578,0.006920415224913495,22,0.03806228373702422,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j']",[],495,99,think,True,0,5,578,0.00865051903114187,22,0.03806228373702422,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'g', 'p']",['n'],496,100,pass,True,0,0,578,0.0,22,0.03806228373702422,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'k', 's', 'u', 'b', 'i']",[],497,100,pass,True,0,8,578,0.01384083044982699,22,0.03806228373702422,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,fungi,"['b', 'm', 'h', 'n', 'g', 'o', 'j', 'u', 'i', 'f', 's']",[],498,100,form,True,1,6,577,0.010398613518197574,23,0.03986135181975736,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,jumps,"['z', 's', 'u', 'f', 's', 'm', 'p', 'j', 'l', 'b', 'i']",[],499,100,think,True,0,4,577,0.006932409012131715,23,0.03986135181975736,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j']",[],500,100,think,True,0,5,577,0.008665511265164644,23,0.03986135181975736,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'g', 'p']",['n'],501,101,pass,True,0,0,577,0.0,23,0.03986135181975736,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'k', 's', 'u', 'b', 'i']",[],502,101,steal,False,0,8,577,0.01386481802426343,23,0.03986135181975736,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,fungi,"['b', 'm', 'h', 'n', 'g', 'o', 'j', 'u', 'i', 'f', 's', 'l']",[],503,101,steal,False,0,6,577,0.010398613518197574,23,0.03986135181975736,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,limbs,"['z', 's', 'u', 'f', 's', 'l', 'b', 'i']",['m'],504,101,form,True,1,5,576,0.008680555555555556,24,0.041666666666666664,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j']",[],505,101,pass,True,0,5,576,0.008680555555555556,24,0.041666666666666664,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'g', 'p', 'k']",['n'],506,102,pass,True,0,0,576,0.0,24,0.041666666666666664,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'j', 'k', 's', 'u', 'b', 'i']",[],507,102,steal,False,0,8,576,0.013888888888888888,24,0.041666666666666664,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,fungi,"['b', 'm', 'h', 'n', 'g', 'o', 'j', 'u', 'i', 'f', 's', 'l']",[],508,102,think,True,0,6,576,0.010416666666666666,24,0.041666666666666664,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,limbs,"['z', 's', 'u', 'f', 's', 'm', 'l', 'b', 'i']",[],509,102,steal,True,0,5,576,0.008680555555555556,24,0.041666666666666664,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j', 'i']",[],510,102,think,True,0,5,576,0.008680555555555556,24,0.041666666666666664,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'g', 'p', 'k']",[],511,103,steal,True,0,0,576,0.0,24,0.041666666666666664,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'j', 'k', 's', 'u', 'b', 'i']",['n'],512,103,pass,True,0,8,576,0.013888888888888888,24,0.041666666666666664,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,fungi,"['b', 'm', 'h', 'n', 'g', 'o', 'j', 'u', 'i', 'f', 's', 'l', 'p']",[],513,103,think,True,0,6,576,0.010416666666666666,24,0.041666666666666664,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,flubs,"['z', 's', 'u', 'f', 's']",['b' 'l'],514,103,form,True,1,6,575,0.010434782608695653,25,0.043478260869565216,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j', 'i']",[],515,103,pass,True,0,5,575,0.008695652173913044,25,0.043478260869565216,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'p', 'k']",['g'],516,104,pass,True,0,0,575,0.0,25,0.043478260869565216,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'j', 'k', 's', 'u', 'b', 'i', 'g']",['n'],517,104,think,True,0,8,575,0.01391304347826087,25,0.043478260869565216,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,fungi,"['b', 'm', 'h', 'n', 'g', 'o', 'j', 'u', 'i', 'f', 's', 'l', 'p']",[],518,104,think,True,0,6,575,0.010434782608695653,25,0.043478260869565216,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,flubs,"['z', 's', 'u', 'f', 's', 'l', 'l']",['b'],519,104,steal,True,0,6,575,0.010434782608695653,25,0.043478260869565216,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j', 'i']",[],520,104,think,True,0,5,575,0.008695652173913044,25,0.043478260869565216,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'p', 'k']",['g'],521,105,think,True,0,0,575,0.0,25,0.043478260869565216,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'j', 'k', 'u', 'b', 'i', 'g']",['n' 's'],522,105,pass,True,0,8,575,0.01391304347826087,25,0.043478260869565216,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,fungi,"['b', 'm', 'h', 'n', 'g', 'o', 'j', 'u', 'i', 'f', 's', 'l', 'p']",[],523,105,steal,False,0,6,575,0.010434782608695653,25,0.043478260869565216,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,flubs,"['z', 's', 'u', 'f', 's', 'l', 'l']",['b'],524,105,think,True,0,6,575,0.010434782608695653,25,0.043478260869565216,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j', 'i']",[],525,105,think,True,0,5,575,0.008695652173913044,25,0.043478260869565216,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'p', 'k', 's']",['g'],526,106,think,True,0,0,575,0.0,25,0.043478260869565216,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'k', 'u', 'b', 'i', 'g']",['n'],527,106,steal,True,0,8,575,0.01391304347826087,25,0.043478260869565216,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,spoil,"['b', 'm', 'h', 'n', 'g', 'o', 'j', 's', 'l', 'p']",['i'],528,106,form,True,1,7,574,0.012195121951219513,26,0.04529616724738676,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,flubs,"['z', 's', 'u', 'f', 's', 'l', 'b', 'l']",[],529,106,steal,True,0,6,574,0.010452961672473868,26,0.04529616724738676,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j', 'i']",[],530,106,steal,False,0,5,574,0.008710801393728223,26,0.04529616724738676,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'p', 'k']",['g'],531,107,think,True,0,0,574,0.0,26,0.04529616724738676,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'k', 'u', 'i', 'g']",['b' 'n'],532,107,pass,True,0,8,574,0.013937282229965157,26,0.04529616724738676,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,spoil,"['b', 'm', 'h', 'n', 'g', 'o', 'j', 's', 'l', 'p']",['i'],533,107,think,True,0,7,574,0.012195121951219513,26,0.04529616724738676,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,flubs,"['z', 's', 'u', 'f', 's', 'l', 'b', 'l', 'p']",[],534,107,steal,False,0,6,574,0.010452961672473868,26,0.04529616724738676,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j', 'i']",[],535,107,think,True,0,5,574,0.008710801393728223,26,0.04529616724738676,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'p', 'k']",['g'],536,108,think,True,0,0,574,0.0,26,0.04529616724738676,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'k', 'u', 'i', 'g']",['b' 'n'],537,108,pass,True,0,8,574,0.013937282229965157,26,0.04529616724738676,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,spoil,"['b', 'm', 'h', 'n', 'g', 'i', 'o', 'j', 's', 'l', 'p', 'a']",[],538,108,steal,True,0,7,574,0.012195121951219513,26,0.04529616724738676,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,pulls,"['z', 's', 'u', 'f', 's', 'p']",['l'],539,108,form,True,1,7,573,0.012216404886561954,27,0.04712041884816754,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j', 'i']",[],540,108,think,True,0,5,573,0.008726003490401396,27,0.04712041884816754,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'p']",['g'],541,109,pass,True,0,0,573,0.0,27,0.04712041884816754,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 's', 'k', 'u', 'i', 'g']",['b' 'n'],542,109,pass,True,0,8,573,0.013961605584642234,27,0.04712041884816754,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,spoil,"['b', 'm', 'h', 'n', 'g', 'i', 'o', 'j', 's', 'l', 'p', 'a', 'k']",[],543,109,steal,False,0,7,573,0.012216404886561954,27,0.04712041884816754,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,pulls,"['z', 's', 'u', 'f', 's', 'l', 'p', 'j']",[],544,109,steal,True,0,7,573,0.012216404886561954,27,0.04712041884816754,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,flask,"['u', 'l', 'k', 'o', 's', 'f', 'a', 'j', 'i']",[],545,109,think,True,0,5,573,0.008726003490401396,27,0.04712041884816754,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'p']",['g'],546,110,pass,True,0,0,573,0.0,27,0.04712041884816754,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 's', 'n', 'k', 'u', 'i', 'g']",['b'],547,110,steal,True,0,8,573,0.013961605584642234,27,0.04712041884816754,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,spoil,"['b', 'm', 'h', 'n', 'g', 'i', 'o', 'j', 's', 'l', 'p', 'a', 'k']",[],548,110,steal,False,0,7,573,0.012216404886561954,27,0.04712041884816754,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,pulls,"['z', 's', 'u', 'f', 's', 'l', 'p', 'j', 'i']",[],549,110,pass,True,0,7,573,0.012216404886561954,27,0.04712041884816754,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fails,"['u', 'l', 'k', 'o', 's', 'j', 'i']",['a' 'f'],550,110,form,True,1,6,572,0.01048951048951049,28,0.04895104895104895,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'p']",['g' 'n'],551,111,pass,True,0,0,572,0.0,28,0.04895104895104895,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 's', 'n', 'k', 'u', 'i', 'g']",['b'],552,111,think,True,0,8,572,0.013986013986013986,28,0.04895104895104895,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,spoil,"['b', 'm', 'h', 'n', 'g', 'i', 'o', 'j', 's', 'l', 'p', 'a', 'k']",[],553,111,steal,False,0,7,572,0.012237762237762238,28,0.04895104895104895,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,pulls,"['z', 's', 'u', 'f', 's', 'l', 'p', 'j', 'i', 'n']",[],554,111,steal,False,0,7,572,0.012237762237762238,28,0.04895104895104895,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fails,"['u', 'l', 'k', 'o', 's', 'j', 'i']",['a' 'f'],555,111,pass,True,0,6,572,0.01048951048951049,28,0.04895104895104895,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'p', 'o']",['g' 'n'],556,112,pass,True,0,0,572,0.0,28,0.04895104895104895,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'k', 'u', 'i', 'g', 'j']",['b' 's'],557,112,pass,True,0,8,572,0.013986013986013986,28,0.04895104895104895,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,spoil,"['b', 'm', 'h', 'n', 'g', 'i', 'o', 'j', 's', 'l', 'p', 'a', 'k']",[],558,112,think,True,0,7,572,0.012237762237762238,28,0.04895104895104895,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,pulls,"['z', 's', 'u', 'f', 's', 'l', 'p', 'j', 'i', 'n']",[],559,112,pass,True,0,7,572,0.012237762237762238,28,0.04895104895104895,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fails,"['u', 'l', 'k', 'o', 's', 'a', 'j', 'i']",['f'],560,112,steal,True,0,6,572,0.01048951048951049,28,0.04895104895104895,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'p', 'o', 's', 'z']",['a' 'g' 'n'],561,113,pass,True,0,0,572,0.0,28,0.04895104895104895,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'b', 'k', 'u', 'i', 'g', 'j']",['s'],562,113,steal,True,0,8,572,0.013986013986013986,28,0.04895104895104895,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,spoil,"['b', 'm', 'h', 'n', 'g', 'i', 'o', 'j', 's', 'l', 'p', 'a', 'k']",[],563,113,think,True,0,7,572,0.012237762237762238,28,0.04895104895104895,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,pulls,"['z', 's', 'u', 'f', 's', 'l', 'p', 'j', 'i', 'n']",[],564,113,pass,True,0,7,572,0.012237762237762238,28,0.04895104895104895,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fails,"['u', 'l', 'k', 'o', 's', 'a', 'j', 'i']",['f'],565,113,think,True,0,6,572,0.01048951048951049,28,0.04895104895104895,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'p', 'o', 's', 'z', 'u']",['a' 'g' 'n'],566,114,think,True,0,0,572,0.0,28,0.04895104895104895,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'n', 'b', 'k', 'u', 'i', 'g', 'j']",['s'],567,114,pass,True,0,8,572,0.013986013986013986,28,0.04895104895104895,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,piano,"['b', 'm', 'h', 'n', 'g', 'j', 'a', 'k']",['i' 'o' 'p'],568,114,form,True,1,8,571,0.014010507880910683,29,0.050788091068301226,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,pulls,"['z', 's', 'u', 'f', 's', 'l', 'p', 'j', 'i', 'n']",[],569,114,pass,True,0,7,571,0.012259194395796848,29,0.050788091068301226,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fails,"['u', 'l', 'k', 'o', 's', 'a', 'j', 'i']",['f'],570,114,pass,True,0,6,571,0.010507880910683012,29,0.050788091068301226,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'n', 'p', 'o', 's', 'z', 'u', 'q']",['a' 'g'],571,115,steal,True,0,0,571,0.0,29,0.050788091068301226,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'b', 'k', 'u', 'i', 'g', 'j', 's']",['n'],572,115,think,True,0,8,571,0.014010507880910683,29,0.050788091068301226,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,piano,"['b', 'm', 'h', 'n', 'g', 'j', 'a', 'u']",['i' 'o' 'p'],573,115,pass,True,0,8,571,0.014010507880910683,29,0.050788091068301226,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,pulls,"['z', 's', 'u', 'f', 's', 'l', 'p', 'j', 'i', 'n']",[],574,115,think,True,0,7,571,0.012259194395796848,29,0.050788091068301226,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fails,"['u', 'l', 'k', 'o', 's', 'a', 'j', 'i']",['f'],575,115,think,True,0,6,571,0.010507880910683012,29,0.050788091068301226,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'n', 'g', 'p', 'o', 's', 'z', 'u', 'q', 'k']",['a'],576,116,steal,True,0,0,571,0.0,29,0.050788091068301226,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,banks,"['l', 'f', 'p', 'a', 'q', 'b', 'k', 'u', 'i', 'j', 's']",['n'],577,116,think,True,0,8,571,0.014010507880910683,29,0.050788091068301226,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,piano,"['b', 'm', 'h', 'n', 'g', 'j', 'a', 'u']",['i' 'o' 'p'],578,116,form,False,0,8,571,0.014010507880910683,29,0.050788091068301226,5
